timestamp,wind_speed_ms,wind_direction_deg,actual_power_output_kw,theoretical_power_curve_kwh
2018-01-01 07:00:00,6.88782119750976,235.84829711914,909.887817382812,966.279104864065
2018-01-01 07:10:00,7.21643209457397,232.842697143554,1000.95397949218,1116.4718990154
2018-01-01 07:20:00,7.0685977935791,229.933197021484,1024.47802734375,1047.17023059277
2018-01-01 07:30:00,6.93829584121704,230.13670349121,1009.53399658203,988.451940715539
2018-01-01 07:40:00,6.53668785095214,234.933807373046,899.492980957031,820.416658585943
2018-01-01 07:50:00,6.18062496185302,232.837905883789,725.110107421875,686.636942163399
2018-01-01 08:00:00,5.81682586669921,240.328796386718,585.259399414062,564.927659543473
2018-01-01 08:10:00,5.45015096664428,238.12629699707,443.913909912109,454.773587146918
2018-01-01 08:20:00,5.81814908981323,235.80029296875,565.253784179687,565.349093224668
2018-01-01 08:30:00,6.13027286529541,224.958694458007,644.037780761718,668.823569309414
2018-01-01 08:40:00,6.34707784652709,216.803894042968,712.058898925781,747.460673422601
2018-01-01 08:50:00,6.34743690490722,205.785293579101,737.394775390625,747.595109122642
2018-01-01 09:00:00,6.19436883926391,199.848495483398,725.868103027343,691.546334303948
2018-01-01 09:10:00,4.97719812393188,207.997802734375,408.997406005859,330.417630427964
2018-01-01 09:20:00,5.95911121368408,210.954895019531,628.436828613281,611.283836510667
2018-01-01 09:30:00,6.21137619018554,215.69400024414,716.1005859375,697.649474372052
2018-01-01 09:40:00,6.11145305633544,220.84260559082,711.49560546875,662.235163012206
2018-01-01 09:50:00,6.45632219314575,237.065307617187,838.151916503906,789.011422412419
2018-01-01 10:00:00,6.66665792465209,235.667495727539,881.062072753906,872.739625855708
2018-01-01 10:10:00,6.16287899017333,229.329696655273,663.703125,680.327891653483
2018-01-01 10:20:00,6.01316785812377,234.900604248046,578.261596679687,628.442560754699
2018-01-01 10:30:00,5.56120300292968,230.422805786132,465.620086669921,486.779567601972
2018-01-01 10:40:00,4.96073198318481,229.537506103515,311.050903320312,326.411025380213
2018-01-01 10:50:00,4.60387516021728,231.79849243164,230.05549621582,244.31624421611
2018-01-01 11:00:00,4.55453395843505,234.105606079101,233.990600585937,233.632780531927
2018-01-01 11:10:00,4.26362895965576,228.776702880859,175.592193603515,173.573663122312
2018-01-01 11:20:00,3.89413905143737,227.938995361328,118.133102416992,108.571221110423
2018-01-01 11:30:00,4.03876113891601,224.46499633789,142.202499389648,130.229989593698
2018-01-01 11:40:00,4.50565099716186,224.950500488281,212.566192626953,223.196784083793
2018-01-01 11:50:00,4.54339790344238,229.12759399414,222.610000610351,231.242507343633
2018-01-01 12:00:00,4.32376098632812,227.039993286132,194.181198120117,185.598479588255
2018-01-01 12:10:00,3.63443708419799,230.31460571289,82.6407470703125,68.5028197987886
2018-01-01 12:20:00,3.70551204681396,233.953292846679,75.8952178955078,78.3961653540173
2018-01-01 12:30:00,3.25396800041198,233.06590270996,41.9472389221191,29.2869556318446
2018-01-01 12:40:00,3.77513694763183,227.753494262695,118.534599304199,88.8713653309387
2018-01-01 12:50:00,4.69350099563598,229.896606445312,250.755905151367,264.119257409418
2018-01-01 13:00:00,5.00293922424316,235.279495239257,346.86441040039,336.721998240131
2018-01-01 13:10:00,5.36474990844726,235.585296630859,416.417907714843,430.92108895689
2018-01-01 13:20:00,5.01618194580078,229.942901611328,331.941497802734,339.984940156412
2018-01-01 13:30:00,5.97040796279907,235.69529724121,583.479919433593,615.05563084927
2018-01-01 13:40:00,6.6555209159851,241.457397460937,776.552673339843,868.180844867276
2018-01-01 13:50:00,6.60090398788452,242.782104492187,752.726379394531,846.029409522117
2018-01-01 14:00:00,5.98137807846069,234.984405517578,589.073120117187,618.731442665699
2018-01-01 14:10:00,7.42459392547607,235.14729309082,1109.12805175781,1219.19978672882
2018-01-01 14:20:00,8.18645191192626,238.479095458984,1482.4599609375,1638.50890923271
2018-01-01 14:30:00,8.27493000030517,237.033203125,1523.43005371093,1691.1470390233
2018-01-01 14:40:00,8.44920253753662,238.332397460937,1572.17004394531,1796.76309010091
2018-01-01 14:50:00,8.5759744644165,235.641403198242,1698.93994140625,1875.04719734159
2018-01-01 15:00:00,8.28225994110107,236.461395263671,1616.84594726562,1695.53877696245
2018-01-01 15:10:00,8.73455238342285,234.354797363281,1796.82397460937,1974.47580025242
2018-01-01 15:20:00,8.76410388946533,231.001602172851,1885.86096191406,1993.17071186444
2018-01-01 15:30:00,9.66943168640136,227.60009765625,2327.51196289062,2568.82712862015
2018-01-01 15:40:00,10.1410903930664,227.73159790039,2499.162109375,2876.75361614448
2018-01-01 15:50:00,10.7724199295043,225.276397705078,2820.51293945312,3186.02988321436
2018-01-01 16:00:00,10.6475200653076,224.680603027343,2812.27905273437,3133.25922420184
2018-01-01 16:10:00,9.98266124725341,225.519500732421,2530.44702148437,2781.27404078649
2018-01-01 16:20:00,9.87438583374023,227.273803710937,2399.12109375,2711.49245838958
2018-01-01 16:30:00,9.78547954559326,229.255493164062,2335.587890625,2651.34100928894
2018-01-01 16:40:00,9.61423206329345,230.736892700195,2341.13305664062,2527.94545109623
2018-01-01 16:50:00,9.61850452423095,229.490798950195,2391.84790039062,2531.14793986697
2018-01-01 17:00:00,9.09868335723876,223.960906982421,2118.38989257812,2207.79281988587
2018-01-01 17:10:00,8.67742538452148,219.793701171875,1866.84594726562,1938.47860120954
2018-01-01 17:20:00,8.77489852905273,219.04490661621,1865.61901855468,2000.01171622122
2018-01-01 17:30:00,8.68998146057128,215.335205078125,1862.44799804687,1946.37395530494
2018-01-01 17:40:00,8.63107395172119,216.279998779296,1884.11901855468,1909.41625571088
2018-01-01 17:50:00,8.61456966400146,214.529098510742,1855.77697753906,1899.10073381649
2018-01-01 18:00:00,9.218843460083,212.179901123046,1958.13305664062,2285.9170315439
2018-01-01 18:10:00,10.0495195388793,210.30859375,2228.24291992187,2822.50948979838
2018-01-01 18:20:00,10.3187103271484,210.588104248046,2529.291015625,2974.86679599312
2018-01-01 18:30:00,10.7667598724365,207.481399536132,2788.25708007812,3183.72245968391
2018-01-01 18:40:00,10.558250427246,208.551895141601,2692.92993164062,3093.1106721875
2018-01-01 18:50:00,10.2507200241088,208.010696411132,2535.35302734375,2938.39460689531
2018-01-01 19:00:00,10.4647703170776,205.752899169921,2584.6650390625,3048.82383278559
2018-01-01 19:10:00,11.3907804489135,200.654296875,2960.18310546875,3393.64554116411
2018-01-01 19:20:00,11.5655403137207,198.124298095703,3062.97802734375,3437.59713457272
2018-01-01 19:30:00,11.280249595642,198.538192749023,3024.39208984375,3362.66874184888
2018-01-01 19:40:00,11.3367795944213,200.490402221679,3187.97290039062,3378.82627083958
2018-01-01 19:50:00,11.8046398162841,199.24690246582,3387.22802734375,3488.24849124087
2018-01-01 20:00:00,11.3635396957397,199.80549621582,3209.01806640625,3386.24448582472
2018-01-01 20:10:00,11.6325902938842,198.267700195312,3272.6650390625,3452.88110782365
2018-01-01 20:20:00,11.4447603225708,195.632003784179,3209.69897460937,3407.86787605817
2018-01-01 20:30:00,11.2719001770019,196.661102294921,3134.51806640625,3360.22577475203
2018-01-01 20:40:00,11.0590095520019,196.515899658203,2977.82495117187,3292.88092490873
2018-01-01 20:50:00,12.1037797927856,198.257003784179,3431.77294921875,3537.17370631569
2018-01-01 21:00:00,12.9281396865844,201.582595825195,3604.2099609375,3597.46946747004
2018-01-01 21:10:00,13.3194198608398,201.942199707031,3601.32788085937,3600.0
2018-01-01 21:20:00,13.1215200424194,203.50779724121,3604.42602539062,3600.0
2018-01-01 21:30:00,13.2354497909545,202.692993164062,3604.39111328125,3600.0
2018-01-01 21:40:00,13.2358999252319,202.936294555664,3604.337890625,3600.0
2018-01-01 21:50:00,13.0295600891113,201.25390625,3554.68798828125,3600.0
2018-01-01 22:00:00,12.963939666748,201.340896606445,3479.40795898437,3597.79463518254
2018-01-01 22:10:00,12.9029502868652,200.979507446289,3472.3330078125,3597.13105990188
2018-01-01 22:20:00,12.7663402557373,200.996002197265,3491.51098632812,3593.70494203457
2018-01-01 22:30:00,12.8983497619628,200.514205932617,3536.98901367187,3597.0594486071
2018-01-01 22:40:00,12.7421102523803,202.895294189453,3528.65893554687,3592.81431300069
2018-01-01 22:50:00,12.318260192871,202.841094970703,3581.5400390625,3562.99009479352
2018-01-01 23:00:00,12.418809890747,202.411804199218,3570.0791015625,3572.55614292551
2018-01-01 23:10:00,12.5429897308349,201.625305175781,3597.60400390625,3582.20464281071
2018-01-01 23:20:00,12.6759996414184,199.32209777832,3441.02587890625,3589.94563404896
2018-01-01 23:30:00,13.0030498504638,197.130706787109,3373.96997070312,3600.0
2018-01-01 23:40:00,13.2976703643798,196.493606567382,3369.81298828125,3600.0
2018-01-01 23:50:00,12.8440599441528,195.315002441406,3375.90307617187,3595.98479162144
2018-02-01 00:00:00,12.7053899765014,196.042205810546,3377.64990234375,3591.30046108295
2018-02-01 00:10:00,12.1833600997924,197.743896484375,3374.42309570312,3547.62765509484
2018-02-01 00:20:00,12.2051401138305,196.808807373046,3401.0810546875,3550.30722235787
2018-02-01 00:30:00,12.6018800735473,193.815704345703,3469.412109375,3585.95918141078
2018-02-01 00:40:00,12.8445501327514,194.346603393554,3511.80908203125,3595.9963935586
2018-02-01 00:50:00,12.4970598220825,196.009201049804,3536.75903320312,3578.91155469034
2018-02-01 01:00:00,12.0960702896118,197.952697753906,3467.80810546875,3536.10513948266
2018-02-01 01:10:00,12.1961202621459,201.330307006835,3460.67700195312,3549.20691711024
2018-02-01 01:20:00,12.5503501892089,201.188201904296,3589.44311523437,3582.70255395235
2018-02-01 01:30:00,12.6156702041625,202.623596191406,3527.71899414062,3586.76296687567
2018-02-01 01:40:00,13.102780342102,201.7666015625,3561.26708984375,3600.0
2018-02-01 01:50:00,13.6877498626708,199.019500732421,3604.06811523437,3600.0
2018-02-01 02:00:00,14.1024198532104,196.25520324707,3604.17602539062,3600.0
2018-02-01 02:10:00,14.3933095932006,195.879898071289,3593.20092773437,3600.0
2018-02-01 02:20:00,14.0795497894287,197.640304565429,3493.82104492187,3600.0
2018-02-01 02:30:00,14.0544004440307,197.244796752929,3470.70190429687,3600.0
2018-02-01 02:40:00,13.5124702453613,195.995407104492,3436.61010742187,3600.0
2018-02-01 02:50:00,13.7100496292114,192.419799804687,3401.455078125,3600.0
2018-02-01 03:00:00,13.7423295974731,191.013702392578,3395.23291015625,3600.0
2018-02-01 03:10:00,13.1418600082397,192.204696655273,3417.50390625,3600.0
2018-02-01 03:20:00,12.8677101135253,192.771697998046,3465.10888671875,3596.50506006828
2018-02-01 03:30:00,12.8472700119018,192.470504760742,3467.41796875,3596.06013842223
2018-02-01 03:40:00,12.7321100234985,192.567901611328,3522.40698242187,3592.42166638681
2018-02-01 03:50:00,12.5162000656127,194.999206542968,3510.10791015625,3580.32294087044
2018-02-01 04:00:00,12.5986604690551,196.042297363281,3513.84497070312,3585.76741417889
2018-02-01 04:10:00,13.2303199768066,196.408798217773,3564.00805664062,3600.0
2018-02-01 04:20:00,13.0946702957153,198.524993896484,3475.27807617187,3600.0
2018-02-01 04:30:00,12.9168796539306,198.010101318359,3561.99096679687,3597.32940721254
2018-02-01 04:40:00,12.6335496902465,197.663497924804,3521.55493164062,3587.76274105689
2018-02-01 04:50:00,12.8256702423095,201.104095458984,3493.60791015625,3595.52445712704
2018-02-01 05:00:00,12.5416202545166,200.363403320312,3555.30493164062,3582.11109582746
2018-02-01 05:10:00,12.1049699783325,196.982696533203,3377.1279296875,3537.33778647827
2018-02-01 05:20:00,12.3625001907348,199.798995971679,3479.626953125,3567.3947065774
2018-02-01 05:30:00,12.6039104461669,201.270294189453,3539.11206054687,3586.07931541404
2018-02-01 05:40:00,12.2122201919555,198.984603881835,3430.43603515625,3551.16161586499
2018-02-01 05:50:00,11.9876203536987,202.571197509765,3301.91796875,3520.01183131278
2018-02-01 06:00:00,11.6793298721313,200.703506469726,3235.5439453125,3463.03160296846
2018-02-01 06:10:00,12.4697198867797,197.873397827148,3519.02294921875,3576.79825403164
2018-02-01 06:20:00,12.4948997497558,201.101104736328,3469.537109375,3578.74875641323
2018-02-01 06:30:00,11.7898302078247,200.35659790039,3296.18603515625,3485.41764275903
2018-02-01 06:40:00,10.9035501480102,199.462905883789,3045.51000976562,3237.31495707518
2018-02-01 06:50:00,12.1880798339843,202.746002197265,3444.74194335937,3548.2148951824
2018-02-01 07:00:00,11.9781303405761,199.402206420898,3417.74609375,3518.50824711723
2018-02-01 07:10:00,10.6744699478149,197.229705810546,2807.61303710937,3144.97729527041
2018-02-01 07:20:00,9.69664669036865,200.319198608398,2493.39306640625,2588.59195963497
2018-02-01 07:30:00,11.4175901412963,200.488204956054,3215.19604492187,3400.7825082287
2018-02-01 07:40:00,12.6892700195312,199.528106689453,3589.59008789062,3590.57317508054
2018-02-01 07:50:00,13.0586004257202,200.607803344726,3599.14990234375,3600.0
2018-02-01 08:00:00,11.5208196640014,195.854705810546,3375.17700195312,3426.92247226978
2018-02-01 08:10:00,11.5123100280761,197.746704101562,3346.98095703125,3424.84718980505
2018-02-01 08:20:00,12.4162998199462,199.163803100585,3567.96704101562,3572.33660315256
2018-02-01 08:30:00,12.1601495742797,198.396896362304,3519.26489257812,3544.6866079077
2018-02-01 08:40:00,11.6710796356201,194.656997680664,3485.19189453125,3461.26966600913
2018-02-01 08:50:00,11.1458597183227,195.83250427246,3145.56298828125,3321.54569566872
2018-02-01 09:00:00,10.7728996276855,193.17039489746,2978.31005859375,3186.225079135
2018-02-01 09:10:00,10.929759979248,195.099700927734,3179.00805664062,3247.07461994401
2018-02-01 09:20:00,12.1400604248046,198.294799804687,3461.5810546875,3542.06950150575
2018-02-01 09:30:00,11.1955604553222,200.757003784179,3082.54907226562,3337.20522482988
2018-02-01 09:40:00,12.9486904144287,204.080596923828,3493.65795898437,3597.67844568445
2018-02-01 09:50:00,14.8794298171997,197.594299316406,3601.0458984375,3600.0
2018-02-01 10:00:00,15.124059677124,196.345596313476,3597.56494140625,3600.0
2018-02-01 10:10:00,16.2936706542968,196.836700439453,3602.17211914062,3600.0
2018-02-01 10:20:00,16.1239795684814,192.230606079101,3601.99291992187,3600.0
2018-02-01 10:30:00,15.2746000289916,190.949295043945,3600.791015625,3600.0
2018-02-01 10:40:00,13.56672000885,192.945602416992,3590.75,3600.0
2018-02-01 10:50:00,15.3677997589111,194.752807617187,3601.84594726562,3600.0
2018-02-01 11:00:00,15.8617496490478,195.040298461914,3601.8701171875,3600.0
2018-02-01 11:10:00,14.9205102920532,197.989593505859,3591.65502929687,3600.0
2018-02-01 11:20:00,13.6085300445556,201.494506835937,3579.02490234375,3600.0
2018-02-01 11:30:00,14.4638595581054,200.488403320312,3598.13110351562,3600.0
2018-02-01 11:40:00,12.6882896423339,202.225997924804,3525.3330078125,3590.52770532539
2018-02-01 11:50:00,13.556900024414,202.153594970703,3560.69995117187,3600.0
2018-02-01 12:00:00,13.3228101730346,203.289398193359,3537.67602539062,3600.0
2018-02-01 12:10:00,12.6070098876953,201.093704223632,3491.291015625,3586.26151221851
2018-02-01 12:20:00,12.3147602081298,197.54409790039,3530.76611328125,3562.62840432461
2018-02-01 12:30:00,10.3801898956298,200.919799804687,2915.83911132812,3006.71766997446
2018-02-01 12:40:00,9.11702919006347,201.024505615234,2178.65893554687,2219.69198514598
2018-02-01 12:50:00,9.25319099426269,198.975997924804,2244.412109375,2308.32252649044
2018-02-01 13:00:00,9.0723066329956,198.236404418945,1278.89501953125,2190.70476314143
2018-02-01 13:10:00,10.344630241394,196.647201538085,2832.93408203125,2988.42459866748
2018-02-01 13:20:00,11.1033096313476,200.146499633789,3205.97290039062,3307.71074030315
2018-02-01 13:30:00,11.069109916687,198.89680480957,3149.28491210937,3296.30064173281
2018-02-01 13:40:00,11.325810432434,201.144607543945,3273.65600585937,3375.74290100659
2018-02-01 13:50:00,11.0151395797729,204.927200317382,3114.09912109375,3277.76115213776
2018-02-01 14:00:00,10.907259941101,204.81379699707,3111.06005859375,3238.7061584522
2018-02-01 14:10:00,11.7694101333618,209.778594970703,3361.01196289062,3481.44923036851
2018-02-01 14:20:00,11.8748302459716,209.600601196289,3421.419921875,3501.13034592277
2018-02-01 14:30:00,12.1692600250244,208.318099975585,3520.14892578125,3545.851554985
2018-02-01 14:40:00,12.8206195831298,211.18179321289,3589.42700195312,3595.38946602459
2018-02-01 14:50:00,12.5716199874877,209.464706420898,3495.11596679687,3584.0953070974
2018-02-01 15:00:00,11.399299621582,205.625,3298.76196289062,3395.92916518786
2018-02-01 15:10:00,10.5454301834106,200.610702514648,2894.44091796875,3087.17433373743
2018-02-01 15:20:00,12.3093299865722,202.056198120117,3486.62890625,3562.06338880745
2018-02-01 15:30:00,12.1683197021484,203.720703125,3455.2470703125,3545.73194798009
2018-02-01 15:40:00,12.2870798110961,204.608596801757,3556.78588867187,3559.69920327527
2018-02-01 15:50:00,12.0131902694702,201.741500854492,3375.58203125,3523.98620914655
2018-02-01 16:00:00,12.2135295867919,201.715606689453,3493.97900390625,3551.31873448443
2018-02-01 16:10:00,12.9377403259277,199.968505859375,3549.14794921875,3597.57459015449
2018-02-01 16:20:00,13.6694202423095,203.870697021484,3483.31591796875,3600.0
2018-02-01 16:30:00,13.6978597640991,204.802307128906,3589.85888671875,3600.0
2018-02-01 16:40:00,12.7583599090576,202.650802612304,3584.23510742187,3593.42108884215
2018-02-01 16:50:00,12.7651796340942,201.257095336914,3599.00805664062,3593.66423795296
2018-02-01 17:00:00,13.0772199630737,203.440704345703,3602.63793945312,3600.0
2018-02-01 17:10:00,12.593409538269,205.153503417968,3550.56396484375,3585.45131707174
2018-02-01 17:20:00,12.5136699676513,205.008193969726,3552.78295898437,3580.13958133505
2018-02-01 17:30:00,12.534399986267,204.120300292968,3585.01098632812,3581.61318305151
2018-02-01 17:40:00,11.9644298553466,201.998901367187,3421.17602539062,3516.31020021473
2018-02-01 17:50:00,11.9457702636718,194.378692626953,3406.0400390625,3513.26434859883
2018-02-01 18:00:00,12.2070798873901,189.523803710937,3515.61010742187,3550.54211738128
2018-02-01 18:10:00,12.2751502990722,190.579498291015,3515.96508789062,3558.39906800035
2018-02-01 18:20:00,12.7226400375366,187.612503051757,3475.4189453125,3592.03630693273
2018-02-01 18:30:00,12.2653703689575,189.437194824218,3471.15698242187,3557.31619028323
2018-02-01 18:40:00,11.7036895751953,192.261901855468,3281.7548828125,3468.15991321422
2018-02-01 18:50:00,10.9635295867919,190.457199096679,2955.11499023437,3259.41290546653
2018-02-01 19:00:00,11.2979698181152,192.858200073242,3061.73510742187,3367.8051386683
2018-02-01 19:10:00,10.6659498214721,194.084396362304,2679.11010742187,3141.29261131238
2018-02-01 19:20:00,10.8332901000976,195.201797485351,2721.0810546875,3210.35060075426
2018-02-01 19:30:00,10.5783700942993,195.343200683593,2649.13696289062,3102.33999824069
2018-02-01 19:40:00,10.3885402679443,201.797698974609,2707.74291992187,3010.96227906629
2018-02-01 19:50:00,10.0804195404052,204.207397460937,2508.83203125,2841.09942231867
2018-02-01 20:00:00,9.83873844146728,199.747406005859,2316.64794921875,2687.68808162899
2018-02-01 20:10:00,11.4399995803833,200.240295410156,3081.54296875,3406.63706435351
2018-02-01 20:20:00,11.9440298080444,201.166397094726,3397.63891601562,3512.97717205074
2018-02-01 20:30:00,11.8592901229858,201.71060180664,3391.71606445312,3498.35399407939
2018-02-01 20:40:00,12.8114795684814,201.348495483398,3587.51098632812,3595.1357821697
2018-02-01 20:50:00,12.9135398864746,201.676895141601,3603.11206054687,3597.28438052126
2018-02-01 21:00:00,12.7283201217651,202.413299560546,3591.09301757812,3592.26902604332
2018-02-01 21:10:00,11.6635799407958,202.661895751953,3221.044921875,3459.65697188092
2018-02-01 21:20:00,11.095230102539,204.061203002929,2887.73388671875,3305.03861196709
2018-02-01 21:30:00,10.1609497070312,203.337905883789,2364.53491210937,2888.1834694536
2018-02-01 21:40:00,9.20241546630859,197.801300048828,1935.84704589843,2275.21144803516
2018-02-01 21:50:00,8.53928470611572,195.506103515625,1549.48095703125,1852.27385123011
2018-02-01 22:00:00,8.80914115905761,187.484603881835,1625.75598144531,2021.75423914516
2018-02-01 22:10:00,9.60846042633056,188.023895263671,1994.22204589843,2523.60897951622
2018-02-01 22:20:00,9.84492397308349,190.660400390625,2362.0,2691.84853250982
2018-02-01 22:30:00,9.33867073059082,196.733596801757,2097.77197265625,2364.19874342852
2018-02-01 22:40:00,8.42491626739501,197.015899658203,1564.59094238281,1781.89987727917
2018-02-01 22:50:00,7.65623378753662,188.690399169921,1107.47497558593,1339.71394884899
2018-02-01 23:00:00,8.14458179473876,181.659606933593,1303.11694335937,1613.84771310931
2018-02-01 23:10:00,8.54713726043701,173.536697387695,1561.18200683593,1857.14017452757
2018-02-01 23:20:00,8.38180446624755,171.383407592773,1544.9990234375,1755.62759790948
2018-02-01 23:30:00,7.85044908523559,179.819793701171,1456.73803710937,1445.55353367836
2018-02-01 23:40:00,8.65655136108398,188.238296508789,1795.64404296875,1925.37408203171
2018-02-01 23:50:00,10.9231195449829,179.039093017578,2773.291015625,3244.61717448122
2018-03-01 00:00:00,10.405119895935,176.925598144531,2782.56811523437,3019.33269562616
2018-03-01 00:10:00,9.49813079833984,174.677001953125,2446.42407226562,2468.76137810731
2018-03-01 00:20:00,11.9302501678466,180.672500610351,3412.39208984375,3510.68492806304
2018-03-01 00:30:00,11.0762901306152,183.875503540039,3255.337890625,3298.71779163661
2018-03-01 00:40:00,10.4578800201416,192.191101074218,2796.876953125,3045.46680084979
2018-03-01 00:50:00,9.79114913940429,197.104598999023,2467.9541015625,2655.25524050058
2018-03-01 01:00:00,7.62648677825927,202.940505981445,1278.88696289062,1323.91105222754
2018-03-01 01:10:00,7.28763580322265,207.387100219726,1042.53796386718,1150.913827836
2018-03-01 01:20:00,6.22820901870727,216.998901367187,609.076171875,703.72052690461
2018-03-01 01:30:00,4.47162199020385,222.509094238281,175.440704345703,216.017072278726
2018-03-01 01:40:00,4.12782907485961,215.451400756835,112.110900878906,147.104139625711
2018-03-01 01:50:00,5.03284406661987,202.510299682617,271.917114257812,344.109478420821
2018-03-01 02:00:00,6.26704502105712,211.200302124023,737.448791503906,717.843498117624
2018-03-01 02:10:00,7.76333713531494,193.610702514648,1375.57995605468,1397.52318976882
2018-03-01 02:20:00,8.21955204010009,172.135498046875,1520.89001464843,1658.11911213164
2018-03-01 02:30:00,7.9748888015747,168.356903076171,1349.11206054687,1515.64947499497
2018-03-01 02:40:00,6.79436492919921,171.129501342773,889.129821777343,926.044480629263
2018-03-01 02:50:00,5.53610801696777,162.703796386718,412.115509033203,479.44724074806
2018-03-01 03:00:00,5.49171495437622,150.281692504882,444.603607177734,466.619713732775
2018-03-01 03:10:00,6.07675409317016,149.640899658203,655.730712890625,650.187022962429
2018-03-01 03:20:00,6.69093894958496,152.222503662109,882.5654296875,882.728232489512
2018-03-01 03:30:00,6.84801197052001,157.164306640625,998.384582519531,949.011611320787
2018-03-01 03:40:00,7.75938415527343,152.69970703125,1193.39599609375,1395.36478692565
2018-03-01 03:50:00,7.41762685775756,152.07600402832,1122.71203613281,1215.65950886484
2018-03-01 04:00:00,7.4722261428833,154.783798217773,1214.1259765625,1243.60005403349
2018-03-01 04:10:00,7.0807728767395,160.218307495117,1086.30700683593,1052.76802727855
2018-03-01 04:20:00,7.05372190475463,165.815399169921,1060.60302734375,1040.356846593
2018-03-01 04:30:00,7.76631498336791,170.844497680664,1451.71398925781,1399.15038161011
2018-03-01 04:40:00,7.8332462310791,173.024093627929,1361.4599609375,1435.99887801734
2018-03-01 04:50:00,7.95930099487304,173.97639465332,1490.56994628906,1506.77685258253
2018-03-01 05:00:00,7.28374290466308,176.793197631835,1153.13903808593,1149.01242363998
2018-03-01 05:10:00,7.00125217437744,178.093002319335,953.976013183593,1016.55258240585
2018-03-01 05:20:00,6.75813579559326,174.033004760742,799.085693359375,910.72825461627
2018-03-01 05:30:00,6.17999219894409,167.996002197265,616.254821777343,686.411402678963
2018-03-01 05:40:00,6.30171918869018,168.81199645996,646.924499511718,730.590170586589
